Brand,Price,Color,Features,Condition,GPU,OS,Storage Type,Hard Drive Capacity,SSD Capacity,Ram Size
1,45.0,0,1,8,4,1,0,16.0,16.0,4.0
3,164.5,0,2,6,4,0,0,69.0,256.0,8.0
2,100.0,0,8,8,0,0,0,250.0,256.0,8.0
1,409.8,0,3,10,0,0,0,69.0,256.0,8.0
3,39.0,19,1,8,4,0,2,4.0,69.0,4.0
1,235.0,0,12,8,4,0,0,512.0,512.0,16.0
3,240.0,2,1,8,2,5,0,69.0,512.0,16.0
2,280.0,0,15,8,0,0,0,256.0,256.0,16.0
3,37.0,19,1,8,4,5,4,69.0,69.0,69.0
1,320.0,19,4,4,4,0,0,500.0,500.0,16.0
10,134.0,1,4,1,0,0,0,256.0,1.0,8.0
3,229.9,9,6,2,4,0,0,69.0,128.0,4.0
10,250.1,19,1,8,4,5,4,69.0,69.0,69.0
8,78.6,19,1,8,4,0,2,500.0,69.0,4.0
10,95.94,19,1,8,4,0,0,69.0,256.0,8.0
1,890.0,0,1,10,1,0,0,69.0,1.0,16.0
3,229.0,2,8,8,4,0,0,69.0,512.0,16.0
4,39.9,19,1,8,0,1,1,64.0,69.0,8.0
2,89.0,0,1,8,0,0,2,500.0,69.0,8.0
2,51.0,19,1,9,4,5,4,69.0,69.0,69.0
2,31.95,0,2,8,4,1,0,16.0,16.0,4.0
4,43.0,1,10,6,0,1,0,16.0,16.0,2.0
1,300.0,0,1,4,0,0,0,1.0,1.0,32.0
2,400.0,0,1,8,4,0,0,1.0,1.0,32.0
1,125.94,0,14,10,0,0,0,512.0,256.0,8.0
1,140.0,0,1,8,4,5,4,69.0,256.0,8.0
3,495.0,19,9,1,0,0,0,256.0,256.0,16.0
1,130.0,0,5,8,0,0,0,128.0,128.0,16.0
10,669.0,2,25,4,0,0,0,256.0,256.0,16.0
10,109.0,19,1,8,4,4,2,500.0,69.0,8.0
1,348.2,19,7,8,0,0,4,69.0,240.0,69.0
10,340.0,19,1,8,4,5,4,69.0,69.0,69.0
10,422.0,19,7,8,0,0,0,69.0,480.0,69.0
2,318.2,19,9,8,4,0,4,69.0,240.0,69.0
3,175.0,8,6,8,2,0,2,1.0,1.0,8.0
10,9.45,19,1,8,4,5,4,69.0,69.0,69.0
1,710.0,1,6,4,0,0,0,512.0,512.0,16.0
6,449.0,19,1,8,4,0,0,128.0,128.0,8.0
10,7.61,19,1,8,4,5,4,69.0,69.0,69.0
2,434.2,19,2,8,0,0,4,400.0,128.0,69.0
3,799.0,19,1,10,0,1,0,128.0,128.0,8.0
1,200.0,0,1,10,0,0,0,512.0,512.0,16.0
1,426.5,19,7,8,0,0,4,69.0,960.0,69.0
1,429.8,19,4,8,0,0,0,69.0,960.0,69.0
2,393.2,0,9,8,4,0,4,69.0,480.0,69.0
2,190.0,0,7,8,0,0,2,1.0,69.0,4.0
1,189.0,0,8,5,0,0,2,1.0,69.0,6.0
3,816.0,2,15,10,0,0,0,256.0,256.0,16.0
1,135.0,19,1,8,4,0,0,256.0,69.0,69.0
10,91.5,19,1,1,4,5,4,69.0,69.0,69.0
1,115.9,19,5,8,4,0,4,1.0,1.0,4.0
2,299.0,3,4,2,0,0,0,69.0,256.0,8.0
4,499.5,2,16,10,2,0,0,512.0,512.0,16.0
7,899.0,19,1,1,4,5,4,69.0,69.0,69.0
10,10.54,19,1,8,4,5,4,69.0,69.0,69.0
1,260.0,19,11,6,0,0,0,69.0,512.0,16.0
10,63.84,19,1,1,4,5,4,69.0,69.0,69.0
1,381.5,19,4,8,0,0,0,69.0,960.0,69.0
3,100.0,1,3,10,4,1,1,32.0,69.0,4.0
4,65.0,2,2,10,0,1,1,69.0,32.0,4.0
4,349.0,19,1,1,4,5,4,69.0,69.0,69.0
5,119.0,0,4,10,0,1,1,69.0,16.0,2.0
3,160.0,2,7,8,0,0,0,69.0,256.0,16.0
1,49.0,0,10,8,2,1,0,32.0,32.0,4.0
1,386.5,19,1,8,4,0,4,69.0,256.0,16.0
1,292.2,19,4,8,0,0,4,69.0,240.0,69.0
10,364.8,19,1,8,0,5,4,69.0,69.0,69.0
4,100.0,2,4,10,0,1,1,64.0,64.0,4.0
10,22.4,19,1,9,4,5,4,69.0,69.0,69.0
1,65.0,3,6,8,4,0,1,69.0,69.0,2.0
10,223.0,0,1,8,4,5,4,69.0,69.0,69.0
10,53.72,19,1,1,4,5,4,69.0,69.0,69.0
10,13.05,19,1,1,4,5,4,69.0,69.0,69.0
1,690.0,4,1,1,4,0,0,512.0,512.0,512.0
10,10.88,19,1,8,4,5,4,69.0,69.0,69.0
2,348.2,19,11,8,0,0,4,69.0,120.0,69.0
10,200.0,1,3,8,2,0,0,0.0,256.0,8.0
1,284.8,19,7,8,0,0,0,69.0,256.0,256.0
10,126.5,19,6,6,0,0,2,250.0,120.0,4.0
1,21.52,19,1,9,4,5,4,69.0,69.0,69.0
4,2348.0,1,15,10,1,0,0,1.0,1.0,32.0
10,198.0,19,12,8,0,0,0,69.0,256.0,8.0
10,310.5,19,1,6,0,5,4,69.0,69.0,69.0
1,40.0,0,1,8,4,0,2,320.0,69.0,4.0
10,37.94,19,1,9,4,0,4,69.0,69.0,69.0
1,163.2,19,11,5,0,0,0,69.0,128.0,69.0
1,310.8,19,7,8,1,0,4,69.0,240.0,69.0
1,271.2,19,4,8,0,0,4,69.0,120.0,69.0
10,132.5,19,1,8,4,5,4,69.0,69.0,69.0
1,411.0,19,7,8,1,0,4,69.0,480.0,69.0
10,217.5,19,1,1,4,5,4,69.0,69.0,69.0
2,250.0,0,40,8,0,0,0,256.0,256.0,24.0
10,407.8,19,1,8,4,5,4,69.0,69.0,69.0
10,146.9,19,1,8,4,5,4,69.0,69.0,69.0
1,500.0,0,16,8,0,0,0,1.0,1.0,16.0
10,75.94,19,7,8,4,0,0,500.0,69.0,8.0
10,65.25,19,1,8,4,5,4,69.0,69.0,69.0
1,189.8,19,1,8,4,0,2,256.0,256.0,8.0
1,296.2,19,10,4,0,0,0,512.0,512.0,16.0
1,588.5,19,7,8,4,0,2,500.0,69.0,4.0
1,759.0,19,11,5,0,0,0,69.0,512.0,16.0
3,1200.0,0,11,8,1,0,2,4.0,2.0,64.0
10,238.2,19,1,8,4,5,4,69.0,69.0,69.0
2,253.1,19,10,8,0,0,0,69.0,256.0,8.0
10,114.2,19,1,7,4,5,4,69.0,69.0,69.0
10,177.1,19,1,8,4,5,4,69.0,256.0,8.0
10,239.2,19,1,8,4,5,4,69.0,69.0,69.0
1,125.25,19,8,1,0,0,1,69.0,64.0,4.0
10,193.0,19,1,8,4,5,4,69.0,69.0,69.0
10,190.4,19,1,6,0,5,4,69.0,69.0,69.0
10,325.2,19,1,8,4,5,4,69.0,69.0,69.0
10,620.0,19,1,1,4,5,4,256.0,69.0,69.0
1,150.0,0,1,9,4,5,4,69.0,69.0,4.0
10,147.4,19,1,4,4,5,4,69.0,69.0,69.0
1,396.0,19,10,8,0,0,4,69.0,120.0,69.0
1,396.0,19,8,8,0,0,4,69.0,120.0,69.0
2,348.2,19,11,8,0,0,4,69.0,120.0,69.0
8,39.0,1,10,10,0,1,1,69.0,69.0,4.0
2,49.0,0,14,10,0,1,1,69.0,69.0,4.0
1,882.0,1,1,3,4,0,0,69.0,256.0,32.0
1,301.5,19,7,8,1,0,4,69.0,240.0,69.0
1,424.8,19,4,8,0,0,4,69.0,960.0,69.0
10,317.0,0,1,7,0,5,4,69.0,69.0,69.0
1,400.0,2,13,8,1,0,0,512.0,512.0,16.0
3,65.0,8,9,8,0,0,2,500.0,69.0,8.0
1,200.0,0,5,10,0,0,0,1.0,1.0,8.0
1,98.7,1,6,8,0,0,0,69.0,160.0,8.0
1,120.0,2,1,8,4,0,2,1.0,69.0,8.0
1,300.0,0,7,8,4,0,0,128.0,69.0,8.0
10,13.05,19,1,8,4,5,4,69.0,69.0,69.0
1,199.0,0,4,10,0,0,1,64.0,64.0,4.0
2,230.0,0,17,8,0,0,0,69.0,512.0,16.0
10,1149.0,1,1,1,4,0,4,69.0,69.0,69.0
2,375.0,3,4,10,4,1,1,69.0,128.0,8.0
3,100.0,19,1,8,4,0,4,69.0,69.0,69.0
1,140.0,0,1,8,0,0,0,8.0,69.0,8.0
4,52.0,1,1,10,0,1,1,69.0,69.0,4.0
10,80.0,19,1,1,4,5,4,69.0,69.0,69.0
1,99.0,0,5,8,0,0,0,256.0,256.0,8.0
3,170.0,2,11,8,2,0,0,256.0,256.0,8.0
2,313.5,19,1,8,0,0,4,69.0,120.0,69.0
10,435.0,19,7,8,0,0,0,69.0,240.0,69.0
10,1780.0,19,1,1,4,5,0,2.0,1.0,32.0
3,415.0,19,8,8,0,0,0,1.0,128.0,16.0
1,426.2,19,11,8,0,0,4,69.0,240.0,69.0
8,380.0,19,13,2,0,2,1,128.0,128.0,4.0
1,105.0,0,1,8,4,5,4,69.0,69.0,8.0
10,75.06,19,1,8,4,5,4,69.0,69.0,69.0
10,191.6,19,1,8,4,5,4,69.0,69.0,69.0
10,59.97,19,1,1,4,5,4,69.0,69.0,69.0
1,125.0,0,15,8,0,0,0,256.0,256.0,16.0
2,419.0,3,6,10,0,0,0,69.0,512.0,8.0
1,331.8,19,7,8,0,0,4,69.0,240.0,69.0
4,40.0,0,4,10,0,1,0,16.0,16.0,69.0
1,100.0,0,1,8,4,0,3,160.0,69.0,3.0
10,878.0,6,1,1,4,0,4,69.0,69.0,69.0
1,670.0,1,1,10,4,0,0,512.0,512.0,16.0
3,164.5,19,1,8,4,5,4,69.0,69.0,69.0
3,940.0,2,2,4,0,0,0,69.0,2.0,64.0
10,333.8,19,1,8,0,5,4,69.0,69.0,69.0
10,429.2,19,7,8,0,0,0,69.0,480.0,69.0
10,50.3,19,1,2,4,5,4,69.0,69.0,69.0
2,189.0,19,1,8,4,0,0,69.0,120.0,16.0
1,130.0,0,8,8,0,0,0,69.0,128.0,8.0
1,422.0,19,10,8,0,0,4,69.0,240.0,69.0
10,335.5,0,1,8,0,5,4,69.0,69.0,69.0
3,479.5,1,12,3,0,0,0,69.0,256.0,8.0
6,70.0,19,6,8,4,0,1,64.0,64.0,4.0
10,87.06,19,1,10,4,5,4,69.0,69.0,69.0
1,458.8,0,1,10,0,5,4,512.0,512.0,16.0
1,347.8,19,4,8,0,0,4,69.0,240.0,69.0
1,467.0,19,11,8,0,0,0,69.0,960.0,69.0
1,382.8,19,4,8,0,0,4,69.0,480.0,69.0
10,3408.0,19,1,1,1,0,0,2.0,2.0,32.0
10,43.5,19,1,8,4,5,4,69.0,69.0,69.0
6,1047.0,19,6,7,0,0,0,69.0,256.0,69.0
10,22.14,19,1,9,4,5,4,69.0,69.0,69.0
1,331.8,19,7,8,0,0,4,69.0,240.0,69.0
10,263.2,19,1,8,4,5,4,69.0,69.0,69.0
10,1030.0,19,1,7,0,5,4,69.0,69.0,69.0
10,116.5,19,1,1,4,5,4,69.0,69.0,69.0
1,281.8,19,4,8,0,0,4,69.0,120.0,69.0
10,322.8,19,1,6,0,5,4,69.0,69.0,69.0
10,478.8,0,9,8,0,0,0,69.0,480.0,69.0
10,82.06,19,1,1,4,5,4,69.0,69.0,69.0
10,15.01,19,1,8,4,5,4,69.0,69.0,69.0
6,1047.0,19,6,7,0,0,0,69.0,256.0,69.0
10,114.0,19,1,1,4,5,4,69.0,69.0,69.0
10,21.66,19,1,9,4,5,4,69.0,69.0,69.0
4,27.1,19,1,9,4,5,4,69.0,69.0,69.0
10,2686.0,19,1,7,0,5,4,69.0,69.0,69.0
2,466.0,19,4,8,0,0,0,69.0,480.0,69.0
1,355.2,19,7,8,0,0,4,69.0,120.0,69.0
10,200.4,19,2,8,4,5,4,69.0,69.0,69.0
1,226.2,0,6,8,4,0,0,69.0,256.0,69.0
10,21.75,19,1,9,4,5,4,69.0,69.0,69.0
10,103.44,19,1,1,4,5,4,69.0,69.0,69.0
10,46.62,19,1,1,4,5,4,69.0,69.0,69.0
3,120.0,19,1,1,4,5,4,69.0,69.0,69.0
10,328.2,19,1,8,4,5,4,69.0,69.0,69.0
10,58.7,19,1,1,4,5,4,69.0,69.0,69.0
10,10.54,19,1,8,2,5,4,69.0,69.0,69.0
3,90.0,19,1,1,4,5,4,69.0,69.0,69.0
10,105.25,19,1,10,4,5,4,69.0,69.0,69.0
10,2102.0,19,1,7,0,5,4,69.0,69.0,69.0
10,45.38,19,1,1,4,5,4,69.0,69.0,69.0
10,39.47,19,1,1,4,5,4,69.0,69.0,69.0
1,355.2,19,7,8,0,0,4,69.0,120.0,69.0
1,375.0,19,8,8,0,0,4,69.0,240.0,69.0
2,419.2,19,4,8,0,0,0,69.0,120.0,69.0
10,87.9,19,1,1,4,5,4,69.0,69.0,69.0
7,92.06,19,1,1,4,5,4,69.0,69.0,69.0
10,5.44,19,1,8,4,5,4,69.0,69.0,69.0
10,371.0,19,1,8,4,5,4,69.0,69.0,69.0
10,2664.0,19,1,7,0,5,4,69.0,69.0,69.0
3,139.0,19,6,8,0,1,0,69.0,16.0,4.0
10,333.8,19,1,8,4,5,4,69.0,69.0,69.0
1,484.0,19,7,8,1,0,4,69.0,2.0,69.0
10,428.0,19,7,8,0,0,0,69.0,120.0,69.0
10,385.5,19,9,8,0,0,0,69.0,120.0,69.0
10,2730.0,19,10,7,0,0,0,69.0,4.0,69.0
8,1500.0,0,4,10,1,0,0,69.0,1.0,32.0
1,234.1,19,4,6,0,0,0,69.0,256.0,8.0
10,728.5,19,1,8,0,5,4,69.0,69.0,69.0
1,160.0,19,1,8,4,0,2,8.0,69.0,8.0
10,987.5,19,1,7,0,5,4,69.0,69.0,69.0
10,21.75,19,1,8,4,5,4,69.0,69.0,69.0
10,21.75,19,1,8,4,5,4,69.0,69.0,69.0
2,297.5,19,1,8,0,0,4,69.0,120.0,69.0
10,59.25,19,1,1,4,5,4,69.0,69.0,69.0
8,164.5,2,7,10,0,1,1,64.0,64.0,64.0
3,90.0,2,1,8,0,0,0,128.0,128.0,8.0
9,69.94,19,1,1,4,5,4,69.0,69.0,69.0
10,109.0,19,1,1,4,5,4,69.0,69.0,69.0
3,120.0,19,1,1,4,5,4,69.0,69.0,69.0
10,298.5,19,1,6,0,5,4,69.0,69.0,69.0
10,436.0,19,1,6,0,5,4,69.0,69.0,69.0
10,64.2,19,1,1,4,5,4,69.0,69.0,69.0
10,6.53,19,1,8,4,5,4,69.0,69.0,69.0
10,191.6,0,1,10,4,5,4,69.0,69.0,69.0
10,39.2,19,1,10,4,5,4,69.0,69.0,69.0
10,26.22,19,1,1,4,5,4,69.0,69.0,69.0
10,17.06,19,1,8,4,5,4,69.0,69.0,69.0
2,65.0,19,1,8,4,5,4,8.0,69.0,8.0
10,668.0,2,25,4,0,0,0,256.0,256.0,16.0
10,266.8,0,1,7,0,5,4,69.0,69.0,69.0
1,370.2,0,4,8,0,0,4,69.0,480.0,69.0
10,331.2,19,1,8,4,5,4,69.0,69.0,69.0
10,97.9,19,1,8,4,5,4,69.0,69.0,69.0
10,19.58,19,1,8,4,5,4,69.0,69.0,69.0
1,312.8,19,7,8,0,0,4,69.0,120.0,69.0
10,15.98,19,1,8,4,5,4,69.0,69.0,69.0
10,112.56,19,1,1,4,5,4,69.0,69.0,69.0
1,375.0,19,7,8,0,0,4,69.0,480.0,69.0
4,38.0,19,1,8,4,5,4,69.0,69.0,69.0
5,69.25,19,1,1,4,5,4,69.0,69.0,69.0
10,347.0,19,1,8,1,5,4,69.0,69.0,69.0
10,7.28,19,1,8,4,5,4,69.0,69.0,69.0
10,70.75,19,1,1,4,5,4,69.0,69.0,69.0
2,999.5,0,2,8,0,0,0,69.0,69.0,69.0
10,61.03,19,1,10,4,5,4,69.0,69.0,69.0
10,29.94,19,1,1,4,5,4,69.0,69.0,69.0
10,20.48,19,1,1,4,5,4,69.0,69.0,69.0
10,92.06,19,1,1,4,5,4,69.0,69.0,69.0
9,117.0,19,1,1,4,5,4,69.0,69.0,69.0
5,50.0,2,1,10,0,1,1,32.0,32.0,4.0
1,584.5,19,6,8,2,0,4,69.0,480.0,69.0
1,297.8,19,8,8,0,0,4,69.0,120.0,69.0
10,27.66,19,1,10,4,5,4,69.0,69.0,69.0
10,20.67,19,1,1,4,5,4,69.0,69.0,69.0
7,73.44,19,1,10,4,5,4,69.0,69.0,69.0
1,165.0,19,1,8,4,0,2,80.0,69.0,3.0
10,1271.0,19,1,7,0,5,4,69.0,69.0,69.0
1,276.2,19,7,8,0,0,4,69.0,240.0,69.0
10,59.56,19,1,1,4,5,4,69.0,69.0,69.0
10,1022.0,19,1,7,0,5,4,69.0,69.0,69.0
10,2332.0,19,10,7,0,0,0,69.0,960.0,69.0
10,2274.0,19,1,7,0,5,4,69.0,69.0,69.0
10,2294.0,19,1,7,0,5,4,69.0,69.0,69.0
10,2114.0,19,1,7,0,5,4,69.0,69.0,69.0
1,584.5,19,6,8,2,0,4,69.0,480.0,69.0
10,126.5,19,6,6,0,0,2,250.0,120.0,4.0
10,72.1,19,1,1,4,5,4,69.0,69.0,69.0
10,2084.0,19,1,7,0,5,4,69.0,69.0,69.0
10,2136.0,19,10,7,0,0,0,69.0,120.0,69.0
10,331.2,19,1,8,0,5,4,69.0,69.0,69.0
6,1047.0,19,6,7,0,0,0,69.0,256.0,69.0
1,254.8,0,2,8,0,0,4,69.0,512.0,16.0
10,92.8,19,1,1,4,5,4,69.0,69.0,69.0
1,149.0,19,2,8,4,5,0,256.0,256.0,69.0
10,2148.0,19,10,7,0,0,0,69.0,240.0,69.0
10,13.05,19,1,8,4,5,4,69.0,69.0,69.0
2,446.8,19,11,8,0,0,0,69.0,120.0,69.0
2,324.2,19,1,8,0,0,4,69.0,240.0,69.0
10,2686.0,0,1,7,0,5,4,69.0,69.0,69.0
10,10.88,19,1,8,4,5,4,69.0,69.0,69.0
10,112.44,19,1,1,4,5,4,69.0,69.0,69.0
10,64.2,19,1,10,4,5,4,69.0,69.0,69.0
10,1281.0,19,1,7,0,5,4,69.0,69.0,69.0
10,632.0,19,1,8,4,5,4,69.0,69.0,69.0
10,128.8,19,1,1,4,5,4,69.0,69.0,69.0
10,594.0,19,1,1,0,5,4,69.0,69.0,69.0
9,70.4,19,1,1,4,5,4,69.0,69.0,69.0
10,145.6,19,1,8,0,5,4,69.0,69.0,69.0
10,34.12,19,1,1,4,5,4,69.0,69.0,69.0
10,23.94,19,1,8,4,5,4,69.0,69.0,69.0
6,1302.0,19,6,7,0,0,0,69.0,120.0,69.0
1,442.8,19,10,8,0,0,4,69.0,240.0,69.0
2,349.5,19,9,8,4,0,4,69.0,240.0,69.0
10,250.1,19,1,8,4,5,4,69.0,69.0,69.0
10,422.0,19,7,8,0,0,0,69.0,480.0,69.0
3,509.5,0,8,3,2,0,0,69.0,512.0,16.0
10,11.91,19,1,1,4,5,4,69.0,69.0,69.0
2,25.5,0,7,8,0,1,0,16.0,16.0,4.0
3,35.0,2,4,10,2,1,0,64.0,64.0,4.0
1,484.0,19,7,8,1,0,4,69.0,2.0,69.0
1,889.0,2,8,1,4,0,0,512.0,512.0,16.0
1,150.0,19,1,8,4,0,2,80.0,69.0,3.0
10,668.0,2,25,4,0,0,0,256.0,256.0,16.0
8,72.8,19,1,1,4,5,4,69.0,69.0,69.0
1,326.2,19,1,8,1,0,4,69.0,240.0,69.0
1,422.0,19,10,8,0,0,4,69.0,240.0,69.0
3,255.0,10,1,1,4,0,1,64.0,64.0,69.0
8,113.9,19,1,8,4,5,4,69.0,69.0,69.0
4,55.0,2,6,8,0,1,1,69.0,32.0,4.0
1,35.0,0,1,9,4,5,0,128.0,128.0,8.0
10,385.5,19,9,8,0,0,0,69.0,120.0,69.0
3,135.0,19,1,8,4,0,0,16.0,69.0,16.0
1,100.0,0,1,8,4,0,0,512.0,64.0,16.0
5,120.0,1,11,10,0,1,3,16.0,16.0,4.0
1,570.0,4,1,2,4,0,0,69.0,512.0,8.0
1,410.0,19,11,8,0,0,0,69.0,480.0,69.0
1,340.8,19,4,8,0,0,4,69.0,240.0,69.0
1,323.0,19,7,8,0,0,4,69.0,240.0,69.0
2,458.5,19,11,8,0,0,0,69.0,240.0,69.0
6,1047.0,19,6,7,0,0,0,69.0,256.0,69.0
7,292.5,19,1,2,4,5,4,69.0,69.0,69.0
10,2332.0,19,10,7,0,0,0,69.0,960.0,69.0
10,2148.0,19,10,7,0,0,0,69.0,240.0,69.0
1,344.0,19,7,8,0,0,4,69.0,240.0,69.0
1,379.8,19,7,8,1,0,4,69.0,240.0,69.0
10,358.5,19,1,8,0,5,4,69.0,69.0,69.0
9,94.44,19,1,1,4,5,4,69.0,69.0,69.0
10,82.6,19,1,1,4,5,4,69.0,69.0,69.0
10,329.5,0,1,7,0,5,4,69.0,69.0,69.0
10,527.5,19,1,8,4,5,4,69.0,69.0,69.0
10,614.5,19,1,7,0,5,4,69.0,69.0,69.0
10,75.06,19,1,1,4,5,4,69.0,69.0,69.0
10,107.9,19,1,1,4,5,4,69.0,69.0,69.0
10,1058.0,19,1,8,4,5,4,69.0,69.0,69.0
10,106.0,19,1,1,4,5,4,69.0,69.0,69.0
10,3364.0,19,1,1,0,5,4,69.0,69.0,69.0
1,447.2,19,11,8,0,0,4,69.0,240.0,69.0
10,109.3,19,1,1,4,5,4,69.0,69.0,69.0
10,960.5,19,1,8,4,5,4,69.0,69.0,69.0
10,1000.0,19,1,7,0,5,4,69.0,69.0,69.0
10,59.56,19,1,10,4,5,4,69.0,69.0,69.0
10,264.8,19,1,7,0,5,4,69.0,69.0,69.0
10,266.8,19,1,7,0,5,4,69.0,69.0,69.0
2,75.0,4,8,6,0,1,1,32.0,32.0,4.0
10,111.75,19,1,8,4,0,0,69.0,128.0,4.0
4,50.0,1,13,10,0,1,0,16.0,16.0,2.0
4,63.0,19,1,6,4,1,0,32.0,32.0,4.0
10,200.0,0,6,8,4,0,1,128.0,128.0,8.0
1,99.0,0,1,8,0,0,0,128.0,128.0,4.0
1,175.0,19,1,8,4,0,0,69.0,256.0,8.0
3,539.0,2,2,3,2,5,0,1.0,1.0,16.0
2,119.94,0,5,8,4,2,2,500.0,69.0,16.0
3,339.0,0,1,8,4,0,0,256.0,256.0,16.0
10,250.0,19,9,8,0,0,0,128.0,128.0,16.0
6,149.0,19,1,8,4,5,4,69.0,69.0,69.0
2,530.0,0,10,10,4,0,0,512.0,512.0,16.0
6,150.0,19,1,8,4,5,0,256.0,256.0,8.0
1,575.0,7,13,10,0,0,0,1.0,1.0,40.0
2,190.0,0,10,8,0,0,0,69.0,512.0,16.0
10,442.8,19,1,8,4,0,0,69.0,512.0,512.0
2,220.0,19,3,4,0,0,0,512.0,512.0,12.0
1,95.0,0,9,8,4,5,0,8.0,69.0,8.0
3,99.94,0,6,8,4,1,1,4.0,32.0,4.0
1,263.2,19,4,5,0,0,0,256.0,256.0,16.0
2,100.0,0,8,8,0,0,0,250.0,256.0,8.0
6,355.0,13,6,6,4,0,0,69.0,256.0,8.0
8,29.98,1,6,8,0,1,1,4.0,69.0,4.0
1,319.0,19,7,8,0,0,4,69.0,120.0,69.0
1,324.0,19,7,8,0,0,4,69.0,120.0,69.0
1,389.5,19,4,8,0,0,0,69.0,960.0,69.0
10,372.0,19,1,8,0,5,4,69.0,69.0,69.0
3,250.0,19,1,8,4,5,4,69.0,69.0,69.0
1,320.2,19,1,8,0,0,4,69.0,120.0,69.0
10,225.2,19,1,8,4,5,4,69.0,69.0,69.0
10,3104.0,19,1,1,0,5,4,69.0,69.0,69.0
10,72.2,19,1,10,4,5,4,69.0,69.0,69.0
10,299.0,1,2,1,4,0,0,24.0,1024.0,24.0
1,588.5,0,3,8,4,0,2,500.0,69.0,69.0
10,589.5,19,1,4,0,5,4,69.0,69.0,69.0
10,254.0,1,1,1,4,0,4,69.0,69.0,69.0
10,156.1,19,1,8,4,5,4,69.0,69.0,69.0
10,31.55,19,1,1,4,5,4,69.0,69.0,69.0
1,329.8,19,7,8,0,0,4,69.0,240.0,69.0
10,33.66,19,1,1,4,5,4,69.0,69.0,69.0
10,16.31,19,1,8,4,5,4,69.0,69.0,69.0
10,105.25,19,1,1,4,5,4,69.0,69.0,69.0
10,547.5,0,1,7,0,5,4,69.0,69.0,69.0
10,488.2,19,1,8,4,5,4,69.0,69.0,69.0
2,323.5,19,9,8,4,0,4,69.0,120.0,69.0
1,90.0,19,1,9,4,5,2,69.0,69.0,4.0
10,36.97,19,1,1,4,5,4,69.0,69.0,69.0
1,325.8,0,2,8,0,0,4,69.0,120.0,69.0
10,65.06,19,1,10,4,5,4,69.0,69.0,69.0
7,97.7,19,1,1,4,5,4,69.0,69.0,69.0
10,97.9,19,1,8,4,5,4,69.0,69.0,69.0
10,201.4,0,1,7,0,5,4,69.0,69.0,69.0
10,91.44,19,1,1,4,5,4,69.0,69.0,69.0
10,15.23,19,1,8,4,5,4,69.0,69.0,69.0
3,380.0,3,1,8,4,5,4,69.0,69.0,69.0
1,150.0,19,1,8,4,5,4,4.0,69.0,4.0
10,210.2,0,1,7,0,5,4,69.0,69.0,69.0
6,240.0,0,7,8,4,0,0,256.0,256.0,8.0
10,180.0,0,1,10,4,0,1,64.0,69.0,4.0
10,1235.0,19,1,8,4,5,4,69.0,69.0,69.0
10,700.0,1,2,10,1,0,0,69.0,512.0,8.0
1,40.0,19,1,8,4,5,2,250.0,69.0,4.0
1,1450.0,0,1,4,0,0,0,512.0,512.0,32.0
1,330.0,19,1,8,4,5,0,256.0,256.0,69.0
1,442.8,19,10,8,0,0,4,69.0,240.0,69.0
6,250.0,2,1,8,4,0,3,256.0,256.0,8.0
3,820.0,2,9,1,0,0,0,1.0,1.0,8.0
10,304.0,19,1,8,4,5,4,69.0,69.0,69.0
1,100.0,19,1,8,4,0,4,69.0,69.0,69.0
1,170.0,4,12,8,0,0,2,160.0,69.0,4.0
10,185.0,19,1,8,4,5,4,69.0,69.0,69.0
2,199.0,0,8,8,2,0,0,512.0,512.0,16.0
3,19.98,0,1,8,4,5,3,69.0,69.0,4.0
8,197.0,3,12,10,0,0,1,64.0,64.0,4.0
10,530.0,2,3,6,0,4,0,69.0,512.0,8.0
10,260.0,19,1,8,4,0,0,256.0,256.0,8.0
2,448.2,19,9,8,4,0,4,69.0,960.0,69.0
10,710.0,1,1,9,4,5,0,69.0,69.0,69.0
1,310.0,19,1,8,4,5,4,69.0,69.0,69.0
3,160.0,2,6,9,4,5,2,8.0,69.0,8.0
2,250.0,0,1,8,4,0,0,69.0,69.0,16.0
10,27.19,19,1,8,4,5,4,69.0,69.0,69.0
1,450.0,0,4,8,0,5,0,256.0,256.0,16.0
3,200.0,19,1,6,4,1,0,69.0,69.0,69.0
2,115.0,1,7,10,4,1,0,128.0,128.0,4.0
1,749.0,5,11,3,0,0,0,69.0,512.0,8.0
1,424.2,19,7,8,0,0,4,69.0,480.0,69.0
8,83.6,19,1,1,4,5,4,69.0,69.0,69.0
1,344.8,19,7,8,0,0,4,69.0,240.0,69.0
10,352.0,19,1,8,0,5,4,69.0,69.0,69.0
3,190.0,2,5,8,0,0,0,256.0,256.0,16.0
2,50.0,0,1,8,0,1,1,32.0,32.0,4.0
2,269.8,0,2,8,0,0,4,69.0,256.0,16.0
2,500.0,0,4,10,1,0,0,69.0,256.0,8.0
6,299.0,2,16,10,0,0,0,256.0,256.0,8.0
10,369.2,19,1,8,4,5,4,69.0,69.0,69.0
10,229.1,0,1,7,0,5,4,69.0,69.0,69.0
1,375.8,19,9,8,0,0,0,69.0,360.0,69.0
6,150.0,2,3,9,0,0,0,128.0,128.0,4.0
10,215.0,19,1,8,0,5,4,69.0,69.0,69.0
1,450.0,4,6,8,1,0,0,1.0,256.0,8.0
1,199.0,19,4,8,4,0,2,512.0,512.0,16.0
10,398.5,19,7,8,0,0,0,69.0,240.0,69.0
